date,ticker,close,adj_close,volume,dividend,split
2022-01-05,COST,549.9199829101562,521.9871826171875,2887500.0,0.0,1.0
2022-01-05,CVX,122.22000122070312,101.17591094970705,15487100.0,0.0,1.0
2022-01-05,DIS,155.19000244140625,150.46653747558594,12272100.0,0.0,1.0
2022-01-05,GOOGL,2755.4998779296875,136.47630310058594,2730900.0,0.0,1.0
2022-01-05,GS,398.6300048828125,355.0010070800781,3469600.0,0.0,1.0
2022-01-06,AAPL,172.0,168.00869750976562,96904000.0,0.0,1.0
2022-01-06,AMZN,3265.0799560546875,163.25399780273438,2597900.0,0.0,1.0
2022-01-06,BA,211.33999633789065,211.33999633789065,7142200.0,0.0,1.0
2022-01-06,BAC,48.130001068115234,42.789493560791016,52040900.0,0.0,1.0
2022-01-06,CAT,221.9900054931641,204.8218688964844,3913200.0,0.0,1.0
2022-01-06,COST,549.7999877929688,521.8733520507812,2503100.0,0.0,1.0
2022-01-06,CVX,123.26000213623048,102.03684997558594,13318500.0,0.0,1.0
2022-01-06,DIS,156.89999389648438,152.1244659423828,11095300.0,0.0,1.0
2022-01-06,GOOGL,2754.949951171875,136.44908142089844,1867400.0,0.0,1.0
2022-01-06,GS,396.9299926757813,353.487060546875,2960900.0,0.0,1.0
2022-01-07,AAPL,172.1699981689453,168.17474365234375,86709100.0,0.0,1.0
2022-01-07,AMZN,3251.080017089844,162.5540008544922,2330300.0,0.0,1.0
2022-01-07,BA,215.5,215.5,9526400.0,0.0,1.0
2022-01-07,BAC,49.18000030517578,43.72298812866211,59082600.0,0.0,1.0
2022-01-07,CAT,224.19000244140625,206.85174560546875,3673400.0,0.0,1.0
2022-01-07,COST,536.1799926757812,508.9451293945313,2323900.0,0.0,1.0
2022-01-07,CVX,125.02999877929688,103.50209045410156,14164600.0,0.0,1.0
2022-01-07,DIS,157.8300018310547,153.0261688232422,9554600.0,0.0,1.0
2022-01-07,GOOGL,2740.3399658203125,135.7255096435547,1488000.0,0.0,1.0
2022-01-07,GS,397.510009765625,354.0036315917969,2360700.0,0.0,1.0
2022-01-10,AAPL,172.19000244140625,168.19427490234375,106765600.0,0.0,1.0
2022-01-10,AMZN,3229.7198486328125,161.48599243164062,4389900.0,0.0,1.0
2022-01-10,BA,209.30999755859375,209.30999755859375,8229000.0,0.0,1.0
2022-01-10,BAC,48.93000030517578,43.500728607177734,66839500.0,0.0,1.0
2022-01-10,CAT,221.63999938964844,204.4989471435547,3734900.0,0.0,1.0
2022-01-10,COST,518.7999877929688,492.4479064941406,4916800.0,0.0,1.0
2022-01-10,CVX,125.11000061035156,103.5683135986328,12626100.0,0.0,1.0
2022-01-10,DIS,156.60000610351562,151.83360290527344,8672900.0,0.0,1.0
2022-01-10,GOOGL,2773.389892578125,137.36241149902344,2220400.0,0.0,1.0
2022-01-10,GS,399.1700134277344,355.4819030761719,3009400.0,0.0,1.0
2022-01-11,AAPL,175.0800018310547,171.01719665527344,76138300.0,0.0,1.0
2022-01-11,AMZN,3307.239990234375,165.36199951171875,3140300.0,0.0,1.0
2022-01-11,BA,216.02000427246097,216.02000427246097,8098400.0,0.0,1.0
2022-01-11,BAC,49.209999084472656,43.74966812133789,40454400.0,0.0,1.0
2022-01-11,CAT,219.9499969482422,202.93963623046875,2944300.0,0.0,1.0
2022-01-11,COST,522.030029296875,495.5137634277344,2457300.0,0.0,1.0
2022-01-11,CVX,127.97000122070312,105.93587493896484,14609000.0,0.0,1.0
2022-01-11,DIS,157.88999938964844,153.08433532714844,8042600.0,0.0,1.0
2022-01-11,GOOGL,2794.7198486328125,138.41883850097656,1436500.0,0.0,1.0
2022-01-11,GS,403.0499877929687,358.9372863769531,1748800.0,0.0,1.0
2022-01-12,AAPL,175.52999877929688,171.45677185058594,74805200.0,0.0,1.0
2022-01-12,AMZN,3304.1400146484375,165.20700073242188,2501500.0,0.0,1.0
2022-01-12,BA,217.4499969482422,217.4499969482422,9134500.0,0.0,1.0
2022-01-12,BAC,48.86000061035156,43.438499450683594,41378000.0,0.0,1.0
2022-01-12,CAT,222.3999938964844,205.2001495361328,2506900.0,0.0,1.0
2022-01-12,COST,525.7999877929688,499.09234619140625,1729500.0,0.0,1.0
2022-01-12,CVX,127.33000183105467,105.40606689453124,12469200.0,0.0,1.0
2022-01-12,DIS,157.8000030517578,152.9970703125,6995600.0,0.0,1.0
2022-01-12,GOOGL,2828.6099243164062,140.09735107421875,1305400.0,0.0,1.0
2022-01-12,GS,390.30999755859375,347.59161376953125,4158000.0,0.0,1.0
2022-01-13,AAPL,172.19000244140625,168.19427490234375,84505800.0,0.0,1.0
2022-01-13,AMZN,3224.2800903320312,161.21400451660156,2609400.0,0.0,1.0
2022-01-13,BA,223.8999938964844,223.8999938964844,17628000.0,0.0,1.0
2022-01-13,BAC,48.7599983215332,43.3495979309082,46337500.0,0.0,1.0
2022-01-13,CAT,227.0,209.4444274902344,5002300.0,0.0,1.0
2022-01-13,COST,516.8800048828125,490.62542724609375,2428100.0,0.0,1.0
2022-01-13,CVX,126.8000030517578,104.96731567382812,9691300.0,0.0,1.0
2022-01-13,DIS,155.44000244140625,150.7089080810547,9680600.0,0.0,1.0
2022-01-13,GOOGL,2771.7401123046875,137.2806854248047,1571800.0,0.0,1.0
2022-01-13,GS,390.7999877929687,348.0280456542969,2497800.0,0.0,1.0
2022-01-14,AAPL,173.07000732421875,169.05386352539062,80440800.0,0.0,1.0
2022-01-14,AMZN,3242.760009765625,162.13800048828125,2298700.0,0.0,1.0
2022-01-14,BA,225.9600067138672,225.9600067138672,8053500.0,0.0,1.0
2022-01-14,BAC,47.90999984741211,42.59390640258789,72953300.0,0.0,1.0
2022-01-14,CAT,228.94000244140625,211.23440551757812,3970600.0,0.0,1.0
2022-01-14,COST,502.989990234375,477.4410095214844,3872500.0,0.0,1.0
2022-01-14,CVX,128.9600067138672,106.7554168701172,13281000.0,0.0,1.0
2022-01-14,DIS,151.94000244140625,147.31544494628906,16832000.0,0.0,1.0
2022-01-14,GOOGL,2789.6099853515625,138.165771484375,1483100.0,0.0,1.0
2022-01-14,GS,380.94000244140625,339.2471923828125,4685300.0,0.0,1.0
2022-01-18,AAPL,169.8000030517578,165.85977172851562,90956700.0,0.0,1.0
2022-01-18,AMZN,3178.3499145507812,158.91749572753906,3364600.0,0.0,1.0
2022-01-18,BA,225.0099945068359,225.0099945068359,8930700.0,0.0,1.0
2022-01-18,BAC,46.2599983215332,41.12699508666992,65877400.0,0.0,1.0
2022-01-18,CAT,229.8699951171875,212.0924072265625,5411900.0,0.0,1.0
2022-01-18,COST,488.0700073242187,463.2789611816406,3801900.0,0.0,1.0
2022-01-18,CVX,129.3800048828125,107.10310363769533,12905500.0,0.0,1.0
2022-01-18,DIS,152.27000427246094,147.63540649414062,10419500.0,0.0,1.0
2022-01-18,GOOGL,2719.960021972656,134.71609497070312,1743600.0,0.0,1.0
2022-01-18,GS,354.3999938964844,315.6118469238281,13123500.0,0.0,1.0
2022-01-19,AAPL,166.22999572753906,162.37258911132812,94815000.0,0.0,1.0
2022-01-19,AMZN,3125.9799194335938,156.2989959716797,2662100.0,0.0,1.0
2022-01-19,BA,217.0800018310547,217.0800018310547,9382800.0,0.0,1.0
2022-01-19,BAC,46.439998626708984,41.28702163696289,84451800.0,0.0,1.0
2022-01-19,CAT,221.66000366210935,205.50975036621097,4991700.0,1.11,1.0
2022-01-19,COST,490.1600036621094,465.2626953125,2709400.0,0.0,1.0
2022-01-19,CVX,128.91000366210938,106.71401977539062,12064300.0,0.0,1.0
2022-01-19,DIS,150.11000061035156,145.5411376953125,10413200.0,0.0,1.0
2022-01-19,GOOGL,2702.330017089844,133.84288024902344,1432400.0,0.0,1.0
2022-01-19,GS,347.32000732421875,309.3067932128906,7426100.0,0.0,1.0
2022-01-20,AAPL,164.50999450683594,160.6924591064453,91420500.0,0.0,1.0
2022-01-20,AMZN,3033.3499145507812,151.66749572753906,3598700.0,0.0,1.0
2022-01-20,BA,214.19000244140625,214.19000244140625,7636800.0,0.0,1.0
2022-01-20,BAC,45.75,40.673583984375,46265300.0,0.0,1.0
2022-01-20,CAT,216.6300048828125,200.8462677001953,3545600.0,0.0,1.0
2022-01-20,COST,482.8200073242187,458.2955627441406,2893700.0,0.0,1.0
2022-01-20,CVX,128.4499969482422,106.33322143554688,11370400.0,0.0,1.0
2022-01-20,DIS,147.6199951171875,143.1269073486328,11760400.0,0.0,1.0
2022-01-20,GOOGL,2666.14990234375,132.05093383789062,1495400.0,0.0,1.0
2022-01-20,GS,348.1000061035156,310.0013427734375,4599900.0,0.0,1.0
2022-01-21,AAPL,162.41000366210938,158.6411895751953,122848900.0,0.0,1.0
2022-01-21,AMZN,2852.860107421875,142.64300537109375,8198600.0,0.0,1.0
2022-01-21,BA,205.44000244140625,205.44000244140625,11548500.0,0.0,1.0
2022-01-21,BAC,44.91999816894531,39.93567657470703,71303600.0,0.0,1.0
2022-01-21,CAT,214.08999633789065,198.4913024902344,3754700.0,0.0,1.0
2022-01-21,COST,481.6099853515625,457.14697265625,3295600.0,0.0,1.0
2022-01-21,CVX,126.91000366210938,105.05838012695312,13055700.0,0.0,1.0
2022-01-21,DIS,137.3800048828125,133.19859313964844,34491800.0,0.0,1.0
2022-01-21,GOOGL,2607.030029296875,129.12281799316406,2782600.0,0.0,1.0
2022-01-21,GS,343.9100036621094,306.2699279785156,4904100.0,0.0,1.0
2022-01-24,AAPL,161.6199951171875,157.86953735351562,162294600.0,0.0,1.0
2022-01-24,AMZN,2890.880126953125,144.54400634765625,7781200.0,0.0,1.0
2022-01-24,BA,204.1999969482422,204.1999969482422,13796500.0,0.0,1.0
2022-01-24,BAC,44.54999923706055,39.60673904418945,90672700.0,0.0,1.0
2022-01-24,CAT,214.3300018310547,198.71383666992188,5107300.0,0.0,1.0
2022-01-24,COST,488.8999938964844,464.066650390625,4412600.0,0.0,1.0
2022-01-24,CVX,127.18000030517578,105.28189849853516,19513700.0,0.0,1.0
2022-01-24,DIS,137.4600067138672,133.27615356445312,31419500.0,0.0,1.0
2022-01-24,GOOGL,2616.080017089844,129.571044921875,3831100.0,0.0,1.0
2022-01-24,GS,343.3900146484375,305.8070068359375,6569800.0,0.0,1.0
2022-01-25,AAPL,159.77999877929688,156.07225036621094,115798400.0,0.0,1.0
2022-01-25,AMZN,2799.7198486328125,139.98599243164062,4541200.0,0.0,1.0
2022-01-25,BA,204.1000061035156,204.1000061035156,8824500.0,0.0,1.0
2022-01-25,BAC,45.43000030517578,40.38909149169922,73555300.0,0.0,1.0
2022-01-25,CAT,214.30999755859375,198.69528198242188,4554300.0,0.0,1.0
2022-01-25,COST,477.3200073242187,453.0748596191406,3076800.0,0.0,1.0
2022-01-25,CVX,132.58999633789062,109.7603988647461,19984500.0,0.0,1.0
2022-01-25,DIS,136.50999450683594,132.3550567626953,14694400.0,0.0,1.0
2022-01-25,GOOGL,2538.699951171875,125.73851776123048,2348000.0,0.0,1.0
2022-01-25,GS,341.54998779296875,304.1682434082031,3959300.0,0.0,1.0
2022-01-26,AAPL,159.69000244140625,155.9843292236328,108275300.0,0.0,1.0
2022-01-26,AMZN,2777.449951171875,138.87249755859375,4780100.0,0.0,1.0
2022-01-26,BA,194.27000427246097,194.27000427246097,19974400.0,0.0,1.0
2022-01-26,BAC,45.900001525878906,40.806941986083984,63735800.0,0.0,1.0
2022-01-26,CAT,214.2899932861328,198.6767578125,3558500.0,0.0,1.0
2022-01-26,COST,483.4700012207031,458.9124755859375,3074900.0,0.0,1.0
2022-01-26,CVX,132.69000244140625,109.84317016601562,17266500.0,0.0,1.0
2022-01-26,DIS,133.60000610351562,129.5336456298828,14569900.0,0.0,1.0
2022-01-26,GOOGL,2584.6600341796875,128.01486206054688,2456500.0,0.0,1.0
2022-01-26,GS,342.67999267578125,305.17462158203125,3745900.0,0.0,1.0
2022-01-27,AAPL,159.22000122070312,155.5252227783203,121954600.0,0.0,1.0
2022-01-27,AMZN,2792.749938964844,139.6374969482422,3875800.0,0.0,1.0
2022-01-27,BA,189.75,189.75,12670100.0,0.0,1.0
2022-01-27,BAC,45.470001220703125,40.42465591430664,63402400.0,0.0,1.0
2022-01-27,CAT,212.1699981689453,196.71121215820312,3678100.0,0.0,1.0
2022-01-27,COST,482.5199890136719,458.0107116699219,2372300.0,0.0,1.0
2022-01-27,CVX,135.3699951171875,112.0617218017578,20654100.0,0.0,1.0
2022-01-27,DIS,135.4199981689453,131.29823303222656,11913900.0,0.0,1.0
2022-01-27,GOOGL,2580.10009765625,127.78900146484376,1597500.0,0.0,1.0
2022-01-27,GS,341.0299987792969,303.7052001953125,2573400.0,0.0,1.0
2022-01-28,AAPL,170.3300018310547,166.37747192382812,179935700.0,0.0,1.0
2022-01-28,AMZN,2879.5599365234375,143.97799682617188,3719600.0,0.0,1.0
2022-01-28,BA,190.57000732421875,190.57000732421875,10966700.0,0.0,1.0
2022-01-28,BAC,45.869998931884766,40.780269622802734,51048300.0,0.0,1.0
2022-01-28,CAT,201.16000366210935,186.50335693359375,10747300.0,0.0,1.0
2022-01-28,COST,492.4299926757813,467.4173583984375,1918500.0,0.0,1.0
2022-01-28,CVX,130.61000061035156,108.12130737304688,24817800.0,0.0,1.0
2022-01-28,DIS,138.6300048828125,134.41053771972656,10011700.0,0.0,1.0
2022-01-28,GOOGL,2667.0199584960938,132.0940399169922,1718100.0,0.0,1.0
2022-01-28,GS,347.010009765625,309.03076171875,3714600.0,0.0,1.0
2022-01-31,AAPL,174.77999877929688,170.7241668701172,115541600.0,0.0,1.0
2022-01-31,AMZN,2991.4700317382812,149.57350158691406,3915400.0,0.0,1.0
2022-01-31,BA,200.2400054931641,200.2400054931641,15504600.0,0.0,1.0
2022-01-31,BAC,46.13999938964844,41.020301818847656,44793700.0,0.0,1.0
2022-01-31,CAT,201.55999755859375,186.87423706054688,6179000.0,0.0,1.0
2022-01-31,COST,505.1300048828125,479.4723205566406,2480700.0,0.0,1.0
2022-01-31,CVX,131.3300018310547,108.7173309326172,16401800.0,0.0,1.0
2022-01-31,DIS,142.97000122070312,138.61843872070312,10185500.0,0.0,1.0
2022-01-31,GOOGL,2706.0699462890625,134.0281219482422,1999300.0,0.0,1.0
2022-01-31,GS,354.67999267578125,315.8612060546875,3312400.0,0.0,1.0
2022-02-01,AAPL,174.61000061035156,170.55812072753906,86213900.0,0.0,1.0
2022-02-01,AMZN,3023.8699340820312,151.19349670410156,2961000.0,0.0,1.0
2022-02-01,BA,208.33999633789065,208.33999633789065,12265100.0,0.0,1.0
2022-02-01,BAC,46.939998626708984,41.731544494628906,40326600.0,0.0,1.0
2022-02-01,CAT,205.3500061035156,190.3881378173828,4026400.0,0.0,1.0
2022-02-01,COST,508.4100036621094,482.5856628417969,2347200.0,0.0,1.0
2022-02-01,CVX,134.7899932861328,111.5815887451172,16169700.0,0.0,1.0
2022-02-01,DIS,144.49000549316406,140.09217834472656,8573300.0,0.0,1.0
2022-02-01,GOOGL,2752.879943847656,136.3465576171875,3432200.0,0.0,1.0
2022-02-01,GS,364.05999755859375,324.214599609375,3303700.0,0.0,1.0
2022-02-02,AAPL,175.83999633789062,171.7595672607422,84914300.0,0.0,1.0
2022-02-02,AMZN,3012.250061035156,150.6125030517578,4366500.0,0.0,1.0
2022-02-02,BA,207.52000427246097,207.52000427246097,7843700.0,0.0,1.0
2022-02-02,BAC,46.88999938964844,41.68709564208984,41125600.0,0.0,1.0
2022-02-02,CAT,204.94000244140625,190.00799560546875,3492300.0,0.0,1.0
2022-02-02,COST,522.02001953125,495.5044250488281,2547600.0,0.0,1.0
2022-02-02,CVX,135.41000366210938,112.09485626220705,10906700.0,0.0,1.0
2022-02-02,DIS,142.6199951171875,138.27908325195312,9529900.0,0.0,1.0
2022-02-02,GOOGL,2960.0,146.60496520996094,6160000.0,0.0,1.0
2022-02-02,GS,363.05999755859375,323.3240966796875,2742400.0,0.0,1.0
2022-02-03,AAPL,172.89999389648438,168.88780212402344,89418100.0,0.0,1.0
2022-02-03,AMZN,2776.910095214844,138.8455047607422,11276600.0,0.0,1.0
2022-02-03,BA,206.38999938964844,206.38999938964844,7054700.0,0.0,1.0
2022-02-03,BAC,46.43000030517578,41.27813720703125,35879900.0,0.0,1.0
2022-02-03,CAT,200.58999633789065,185.97494506835935,2748200.0,0.0,1.0
2022-02-03,COST,521.77001953125,496.0177001953125,2665100.0,0.79,1.0
2022-02-03,CVX,134.1999969482422,111.09318542480467,9447700.0,0.0,1.0
2022-02-03,DIS,140.02999877929688,135.76791381835938,9820600.0,0.0,1.0
2022-02-03,GOOGL,2861.7999267578125,141.74124145507812,3575900.0,0.0,1.0
2022-02-03,GS,358.8800048828125,319.6015625,2372900.0,0.0,1.0
2022-02-04,AAPL,172.38999938964844,168.60415649414062,82465400.0,0.22,1.0
2022-02-04,AMZN,3152.7899169921875,157.63949584960938,12672800.0,0.0,1.0
2022-02-04,BA,206.4499969482422,206.4499969482422,5952600.0,0.0,1.0
2022-02-04,BAC,48.279998779296875,42.922855377197266,60297100.0,0.0,1.0
2022-02-04,CAT,198.41000366210935,183.9537811279297,3930800.0,0.0,1.0
2022-02-04,COST,519.77001953125,494.1164245605469,2387400.0,0.0,1.0
2022-02-04,CVX,135.8800048828125,112.4839096069336,13034700.0,0.0,1.0
2022-02-04,DIS,142.02000427246094,137.69735717773438,8061100.0,0.0,1.0
2022-02-04,GOOGL,2865.8599853515625,141.9423370361328,2899900.0,0.0,1.0
2022-02-04,GS,367.6000061035156,327.3671875,3762300.0,0.0,1.0
2022-02-07,AAPL,171.66000366210938,167.8902130126953,77251200.0,0.0,1.0
2022-02-07,AMZN,3158.710021972656,157.9355010986328,5131200.0,0.0,1.0
2022-02-07,BA,211.9199981689453,211.9199981689453,11816900.0,0.0,1.0
2022-02-07,BAC,48.5099983215332,43.12733459472656,44824800.0,0.0,1.0
2022-02-07,CAT,199.82000732421875,185.2610321044922,2402000.0,0.0,1.0
2022-02-07,COST,515.8900146484375,490.4278869628906,1863600.0,0.0,1.0
2022-02-07,CVX,138.5500030517578,114.69416809082033,18422500.0,0.0,1.0
2022-02-07,DIS,142.50999450683594,138.1724395751953,10937500.0,0.0,1.0
2022-02-07,GOOGL,2784.0200805664062,137.8888702392578,2748700.0,0.0,1.0
2022-02-07,GS,368.1499938964844,327.8569641113281,2635600.0,0.0,1.0
2022-02-08,AAPL,174.8300018310547,170.99057006835938,74829200.0,0.0,1.0
2022-02-08,AMZN,3228.2699584960938,161.4134979248047,3802000.0,0.0,1.0
2022-02-08,BA,213.27000427246097,213.27000427246097,7356200.0,0.0,1.0
2022-02-08,BAC,49.380001068115234,43.90080642700195,49560500.0,0.0,1.0
2022-02-08,CAT,201.5,186.818603515625,2407100.0,0.0,1.0
2022-02-08,COST,521.1500244140625,495.42828369140625,1462000.0,0.0,1.0
2022-02-08,CVX,136.44000244140625,112.94745635986328,11021600.0,0.0,1.0
2022-02-08,DIS,142.47999572753906,138.14337158203125,9231700.0,0.0,1.0
2022-02-08,GOOGL,2787.9800415039062,138.0850372314453,2714200.0,0.0,1.0
2022-02-08,GS,370.1000061035156,329.5935363769531,3422300.0,0.0,1.0
2022-02-09,AAPL,176.27999877929688,172.4087371826172,71285000.0,0.0,1.0
2022-02-09,AMZN,3223.789978027344,161.1894989013672,3439300.0,0.0,1.0
2022-02-09,BA,215.86000061035156,215.86000061035156,7587700.0,0.0,1.0
2022-02-09,BAC,49.279998779296875,43.81189727783203,33861100.0,0.0,1.0
2022-02-09,CAT,203.6000061035156,188.76564025878903,2743700.0,0.0,1.0
2022-02-09,COST,528.8300170898438,502.7292785644531,2256700.0,0.0,1.0
2022-02-09,CVX,137.7899932861328,114.06502532958984,10140800.0,0.0,1.0
2022-02-09,DIS,147.22999572753906,142.748779296875,22877400.0,0.0,1.0
2022-02-09,GOOGL,2831.839904785156,140.25735473632812,2007200.0,0.0,1.0
2022-02-09,GS,374.5299987792969,333.5386657714844,2250400.0,0.0,1.0
2022-02-10,AAPL,172.1199951171875,168.340087890625,90865900.0,0.0,1.0
2022-02-10,AMZN,3180.0698852539062,159.0034942626953,3413400.0,0.0,1.0
2022-02-10,BA,218.75,218.75,11695900.0,0.0,1.0
2022-02-10,BAC,49.04999923706055,43.607421875,47082800.0,0.0,1.0
2022-02-10,CAT,203.07000732421875,188.2742462158203,3538500.0,0.0,1.0
2022-02-10,COST,518.47998046875,492.89007568359375,2558900.0,0.0,1.0
2022-02-10,CVX,136.0399932861328,112.61637115478516,11012700.0,0.0,1.0
2022-02-10,DIS,152.16000366210938,147.52874755859375,42500300.0,0.0,1.0
2022-02-10,GOOGL,2772.39990234375,137.31336975097656,1966500.0,0.0,1.0
2022-02-10,GS,370.5700073242187,330.0121765136719,2406200.0,0.0,1.0
2022-02-11,AAPL,168.63999938964844,164.9365234375,98670700.0,0.0,1.0
2022-02-11,AMZN,3065.870056152344,153.2935028076172,3855000.0,0.0,1.0
2022-02-11,BA,212.3000030517578,212.3000030517578,11443700.0,0.0,1.0
2022-02-11,BAC,47.91999816894531,42.60279846191406,61056000.0,0.0,1.0
2022-02-11,CAT,201.2400054931641,186.57757568359375,3826700.0,0.0,1.0
2022-02-11,COST,509.6700134277344,484.5149536132813,2349700.0,0.0,1.0
2022-02-11,CVX,138.80999755859375,114.90941619873048,12821200.0,0.0,1.0
2022-02-11,DIS,149.47000122070312,144.92059326171875,17975200.0,0.0,1.0
2022-02-11,GOOGL,2685.6500244140625,133.0167694091797,1997900.0,0.0,1.0
2022-02-11,GS,363.05999755859375,323.3240966796875,3142100.0,0.0,1.0
2022-02-14,AAPL,168.8800048828125,165.17123413085938,86185500.0,0.0,1.0
2022-02-14,AMZN,3103.3401489257812,155.16700744628906,4161500.0,0.0,1.0
2022-02-14,BA,210.0399932861328,210.0399932861328,6481400.0,0.0,1.0
2022-02-14,BAC,47.41999816894531,42.15827941894531,44791900.0,0.0,1.0
2022-02-14,CAT,199.88999938964844,185.32595825195312,2730500.0,0.0,1.0
2022-02-14,COST,506.55999755859375,481.5584106445313,1749600.0,0.0,1.0
2022-02-14,CVX,136.6699981689453,113.13790130615234,15945000.0,0.0,1.0
2022-02-14,DIS,150.85000610351562,146.25863647460938,14694700.0,0.0,1.0
2022-02-14,GOOGL,2710.52001953125,134.24853515625,1715100.0,0.0,1.0
2022-02-14,GS,360.239990234375,320.81268310546875,2585600.0,0.0,1.0
2022-02-15,AAPL,172.7899932861328,168.99537658691406,62527400.0,0.0,1.0
2022-02-15,AMZN,3130.2099609375,156.510498046875,2822000.0,0.0,1.0
2022-02-15,BA,217.72999572753903,217.72999572753903,10448500.0,0.0,1.0
2022-02-15,BAC,47.790000915527344,42.48722457885742,42397600.0,0.0,1.0
2022-02-15,CAT,203.41000366210935,188.5894470214844,2752600.0,0.0,1.0
2022-02-15,COST,513.9199829101562,488.5552062988281,1984600.0,0.0,1.0
2022-02-15,CVX,134.25999450683594,112.3097152709961,11746800.0,1.42,1.0
2022-02-15,DIS,154.72000122070312,150.0108184814453,12726000.0,0.0,1.0
2022-02-15,GOOGL,2732.1701049804688,135.32081604003906,1334000.0,0.0,1.0
2022-02-15,GS,363.94000244140625,324.1077575683594,1846400.0,0.0,1.0
2022-02-16,AAPL,172.5500030517578,168.76063537597656,61177400.0,0.0,1.0
2022-02-16,AMZN,3162.0098876953125,158.10049438476562,2635200.0,0.0,1.0
2022-02-16,BA,218.92999267578125,218.92999267578125,5698900.0,0.0,1.0
2022-02-16,BAC,47.68000030517578,42.389442443847656,36664600.0,0.0,1.0
2022-02-16,CAT,203.63999938964844,188.8026885986328,2253900.0,0.0,1.0
2022-02-16,COST,512.4000244140625,487.1102600097656,1770800.0,0.0,1.0
2022-02-16,CVX,134.3000030517578,112.3432159423828,11348800.0,0.0,1.0
2022-02-16,DIS,156.35000610351562,151.59121704101562,10656400.0,0.0,1.0
2022-02-16,GOOGL,2754.7601318359375,136.439697265625,1251100.0,0.0,1.0
2022-02-16,GS,360.04998779296875,320.6435241699219,2165300.0,0.0,1.0
2022-02-17,AAPL,168.8800048828125,165.17123413085938,69589300.0,0.0,1.0
2022-02-17,AMZN,3093.0499267578125,154.65249633789062,3201600.0,0.0,1.0
2022-02-17,BA,213.5800018310547,213.5800018310547,6176600.0,0.0,1.0
2022-02-17,BAC,46.06999969482422,40.95808410644531,49442400.0,0.0,1.0
2022-02-17,CAT,194.7400054931641,180.5511779785156,4699600.0,0.0,1.0
2022-02-17,COST,515.010009765625,489.59136962890625,2022800.0,0.0,1.0
2022-02-17,CVX,133.61000061035156,111.76600646972656,10073900.0,0.0,1.0
2022-02-17,DIS,152.9499969482422,148.29470825195312,8110300.0,0.0,1.0
2022-02-17,GOOGL,2650.780029296875,131.28968811035156,1947500.0,0.0,1.0
2022-02-17,GS,349.05999755859375,310.85638427734375,3102400.0,0.0,1.0
2022-02-18,AAPL,167.3000030517578,163.6259307861328,82772700.0,0.0,1.0
2022-02-18,AMZN,3052.030029296875,152.60150146484375,3180200.0,0.0,1.0
2022-02-18,BA,209.02999877929688,209.02999877929688,6973600.0,0.0,1.0
2022-02-18,BAC,45.959999084472656,40.86028289794922,37856500.0,0.0,1.0
2022-02-18,CAT,191.9499969482422,177.96441650390625,4385200.0,0.0,1.0
2022-02-18,COST,512.6699829101562,487.3668518066406,2154700.0,0.0,1.0
2022-02-18,CVX,133.4199981689453,111.6070785522461,10691800.0,0.0,1.0
2022-02-18,DIS,151.36000061035156,146.75308227539062,10785500.0,0.0,1.0
2022-02-18,GOOGL,2608.0599975585938,129.173828125,2281000.0,0.0,1.0
2022-02-18,GS,346.0400085449219,308.1668395996094,2910900.0,0.0,1.0
